Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
11.7718,1204676.5714,1070675.9745287914,134000.59687120863
11.8218,1212723.8244,1073871.4925243976,138852.33187560248
11.8718,1221119.3986,1077042.8990500541,144076.49954994582
11.9218,1232017.674,1080189.7967081117,151827.87729188846
11.9718,1238987.9474,1083311.791720472,155676.1556795279
12.0218,1248755.8722,1086408.493853317,162347.378346683
12.0718,1258614.4728,1089479.5163437063,169134.95645629382
12.1218,1265822.2238,1092524.4758279973,173297.74797200272
12.1718,1274657.9738,1095542.9922720226,179114.9815279774
12.2218,1285422.4718,1098534.688902989,186887.7828970109
12.2718,1295770.6142,1101499.1921430342,194271.42205696576
12.3218,1305876.279,1104436.1315444023,201440.14745559776
12.3718,1313193.1481,1107345.1397261997,205848.00837380043
12.4218,1325276.3058,1110225.8523126643,215050.4534873357
12.4718,1332465.7654,1113077.9078729323,219387.85752706765
12.5218,1344264.5806,1115900.947862241,228363.63273775904
12.5718,1351582.2514,1118694.616564534,232887.63483546604
12.6218,1361310.2698,1121458.5610364391,239851.70876356075
12.6718,1370877.9964,1124192.4310525607,246685.56534743938
12.7218,1382973.2252,1126895.879052071,256077.34614792909
12.7718,1392558.7524,1129568.5600865525,262990.1923134476
12.8218,1401727.346,1132210.1317690595,269517.21423094044
12.8718,1414487.4028,1134820.2542243714,279667.14857562864
12.9218,1426051.4223,1137398.5900403971,288652.83225960284
12.9718,1435483.3969,1139944.804220701,295538.59267929895
13.0218,1446255.8441,1142458.5641381321,303797.27996186796
13.0718,1457495.9964,1144939.5394895033,312556.4569104968
13.1218,1468304.223,1147387.4022513232,320916.8207486768
13.1718,1477115.1468,1149801.8266365216,327313.3201634784
13.2218,1489446.7992,1152182.4890521653,337264.3101478347
13.2718,1499039.3988,1154529.068058127,344510.330741873
13.3218,1511446.9477,1156841.2443266842,354605.70337331574
13.3718,1524067.8948,1159118.700603029,364949.1941969709
13.4218,1539616.3207,1161361.121666653,378255.19903334696
13.4718,1547511.6704,1163568.194293599,383943.47610640083
13.5218,1559148.6468,1165739.607219547,393409.03958045295
13.5718,1568508.8948,1167875.0511037163,400633.84369628364
13.6218,1582841.3032,1169974.218493562,412867.084706438
13.6718,1592583.848,1172036.8037902499,420547.04420975014
13.7218,1606334.7016,1174062.503214881,432272.198385119
13.7718,1619681.7778,1176051.0147754555,443630.7630245446
13.8218,1632117.4984,1178002.0382345514,454115.4601654485
13.8718,1646390.6214,1179915.2750777057,466475.3463222943
13.9218,1656511.473,1181790.428482471,474721.04451752896
13.9718,1670817.6488,1183627.203288142,487190.445511858
14.0218,1686052.2698,1185425.3059661295,500626.96383387037
14.0718,1699137.2992,1187184.4445909609,511952.85460903915
14.1218,1715107.8715,1188904.3288119016,526203.5426880983
14.1718,1730808.594,1190584.6698251758,540223.9241748243
14.2218,1747888.5472,1192225.1803467735,555663.3668532264
14.2718,1765487.7992,1193825.574585827,571662.2246141729
14.3218,1784248.3461,1195385.5682185502,588862.7778814498
14.3718,1803732.1448,1196904.8783627143,606827.2664372856
14.4218,1826116.481,1198383.223552662,627733.257447338
14.4718,1846904.4516,1199820.3237148337,647084.1278851663
14.5218,1875746.0709,1201215.900143805,674530.170756195
14.5718,1929282.3969,1202569.6754788125,726712.7214211875
14.6218,1998347.645,1203881.373680762,794466.271319238
